Scenario	Replication	TokenId	Element	Arrived	Started	Completed	Resources
S	0	943	Traer informacion estudiante - banner	2016-02-22 08:57:27	2016-02-22 08:57:27	2016-02-22 08:57:28	role0	
S	0	934	Validar solicitud	2016-02-21 18:39:58	2016-02-21 18:39:58	2016-02-22 09:09:05	role2	
S	0	943	Radicar Solicitud Homologacion	2016-02-22 08:57:28	2016-02-22 08:57:28	2016-02-22 09:10:13	role0	
S	0	944	Traer informacion estudiante - banner	2016-02-22 09:19:28	2016-02-22 09:19:28	2016-02-22 09:19:29	role0	
S	0	937	Validar solicitud	2016-02-21 19:44:10	2016-02-22 09:00:00	2016-02-22 09:24:29	role2	
S	0	944	Radicar Solicitud Homologacion	2016-02-22 09:19:29	2016-02-22 09:19:29	2016-02-22 09:27:45	role0	
S	0	936	Validar solicitud	2016-02-21 19:37:06	2016-02-22 09:00:00	2016-02-22 09:27:58	role2	
S	0	938	Validar solicitud	2016-02-21 19:47:20	2016-02-22 09:00:00	2016-02-22 09:28:06	role2	
S	0	940	Validar solicitud	2016-02-22 08:19:27	2016-02-22 09:00:00	2016-02-22 09:28:16	role2	
S	0	941	Validar solicitud	2016-02-22 08:21:55	2016-02-22 09:00:00	2016-02-22 09:31:26	role2	
S	0	945	Traer informacion estudiante - banner	2016-02-22 09:32:27	2016-02-22 09:32:27	2016-02-22 09:32:29	role0	
S	0	943	Validar solicitud	2016-02-22 09:10:13	2016-02-22 09:10:13	2016-02-22 09:35:03	role2	
S	0	946	Traer informacion estudiante - banner	2016-02-22 09:41:20	2016-02-22 09:41:20	2016-02-22 09:41:21	role0	
S	0	947	Traer informacion estudiante - banner	2016-02-22 09:45:01	2016-02-22 09:45:01	2016-02-22 09:45:02	role0	
S	0	945	Radicar Solicitud Homologacion	2016-02-22 09:32:29	2016-02-22 09:32:29	2016-02-22 09:45:14	role0	
S	0	948	Traer informacion estudiante - banner	2016-02-22 09:45:51	2016-02-22 09:45:51	2016-02-22 09:45:53	role0	
S	0	928	Homologacion por grupo de cursos	2016-02-21 18:20:22	2016-02-22 08:00:00	2016-02-22 09:49:09	role3	
S	0	948	Radicar Solicitud Homologacion	2016-02-22 09:45:53	2016-02-22 09:45:53	2016-02-22 09:52:10	role0	
S	0	903	Homologacion por grupo de cursos	2016-02-21 13:31:53	2016-02-22 08:00:00	2016-02-22 09:52:41	role3	
S	0	858	Homologacion por grupo de cursos	2016-02-20 13:25:38	2016-02-22 08:00:00	2016-02-22 09:53:00	role3	
S	0	946	Radicar Solicitud Homologacion	2016-02-22 09:41:21	2016-02-22 09:41:21	2016-02-22 09:53:40	role0	
S	0	942	Noise_10	2016-02-22 08:56:26	2016-02-22 08:56:26	2016-02-22 09:53:48	noise1	
S	0	942	Noise_11	2016-02-22 09:53:48	2016-02-22 09:53:48	2016-02-22 09:53:49	noise1	
S	0	849	Homologacion por grupo de cursos	2016-02-20 10:38:03	2016-02-22 08:00:00	2016-02-22 09:53:53	role3	
S	0	947	Radicar Solicitud Homologacion	2016-02-22 09:45:02	2016-02-22 09:45:02	2016-02-22 09:53:54	role0	
S	0	854	Homologacion por grupo de cursos	2016-02-20 12:31:41	2016-02-22 08:00:00	2016-02-22 09:55:05	role3	
S	0	867	Homologacion por grupo de cursos	2016-02-20 15:18:04	2016-02-22 08:00:00	2016-02-22 09:55:07	role3	
S	0	892	Homologacion por grupo de cursos	2016-02-21 09:26:51	2016-02-22 08:00:00	2016-02-22 09:55:08	role3	
S	0	869	Homologacion por grupo de cursos	2016-02-20 16:07:40	2016-02-22 08:00:00	2016-02-22 09:55:13	role3	
S	0	851	Homologacion por grupo de cursos	2016-02-20 11:19:03	2016-02-22 08:00:00	2016-02-22 09:55:16	role3	
S	0	860	Homologacion por grupo de cursos	2016-02-20 13:52:23	2016-02-22 08:00:00	2016-02-22 09:55:57	role3	
S	0	932	Homologacion por grupo de cursos	2016-02-21 18:48:31	2016-02-22 08:00:00	2016-02-22 09:56:23	role3	
S	0	842	Homologacion por grupo de cursos	2016-02-20 09:41:11	2016-02-22 08:00:00	2016-02-22 09:56:28	role3	
S	0	929	Homologacion por grupo de cursos	2016-02-21 18:24:58	2016-02-22 08:00:00	2016-02-22 09:56:39	role3	
S	0	895	Homologacion por grupo de cursos	2016-02-21 09:52:45	2016-02-22 08:00:00	2016-02-22 09:56:42	role3	
S	0	901	Homologacion por grupo de cursos	2016-02-21 11:06:10	2016-02-22 08:00:00	2016-02-22 09:56:54	role3	
S	0	915	Homologacion por grupo de cursos	2016-02-21 15:16:42	2016-02-22 08:00:00	2016-02-22 09:57:05	role3	
S	0	930	Homologacion por grupo de cursos	2016-02-21 18:30:59	2016-02-22 08:00:00	2016-02-22 09:57:30	role3	
S	0	925	Homologacion por grupo de cursos	2016-02-21 17:56:21	2016-02-22 08:00:00	2016-02-22 09:57:31	role3	
S	0	874	Homologacion por grupo de cursos	2016-02-20 17:49:08	2016-02-22 08:00:00	2016-02-22 09:57:37	role3	
S	0	949	Traer informacion estudiante - banner	2016-02-22 09:57:47	2016-02-22 09:57:47	2016-02-22 09:57:48	role0	
S	0	924	Homologacion por grupo de cursos	2016-02-21 17:53:54	2016-02-22 08:00:00	2016-02-22 09:58:19	role3	
S	0	855	Homologacion por grupo de cursos	2016-02-20 13:08:55	2016-02-22 08:00:00	2016-02-22 09:58:45	role3	
S	0	891	Homologacion por grupo de cursos	2016-02-21 09:26:21	2016-02-22 08:00:00	2016-02-22 09:58:58	role3	
S	0	843	Homologacion por grupo de cursos	2016-02-20 09:28:04	2016-02-22 08:00:00	2016-02-22 09:58:59	role3	
S	0	911	Homologacion por grupo de cursos	2016-02-21 14:24:54	2016-02-22 08:00:00	2016-02-22 09:59:11	role3	
S	0	879	Homologacion por grupo de cursos	2016-02-20 18:54:21	2016-02-22 08:00:00	2016-02-22 09:59:17	role3	
S	0	888	Homologacion por grupo de cursos	2016-02-21 09:25:42	2016-02-22 08:00:00	2016-02-22 09:59:55	role3	
S	0	836	Homologacion por grupo de cursos	2016-02-20 09:30:39	2016-02-22 08:00:00	2016-02-22 10:00:11	role3	
S	0	926	Homologacion por grupo de cursos	2016-02-21 17:53:21	2016-02-22 08:00:00	2016-02-22 10:00:26	role3	
S	0	949	Radicar Solicitud Homologacion	2016-02-22 09:57:48	2016-02-22 09:57:48	2016-02-22 10:00:34	role0	
S	0	900	Homologacion por grupo de cursos	2016-02-21 10:41:58	2016-02-22 08:00:00	2016-02-22 10:01:01	role3	
S	0	914	Homologacion por grupo de cursos	2016-02-21 15:12:00	2016-02-22 08:00:00	2016-02-22 10:01:20	role3	
S	0	832	Homologacion por grupo de cursos	2016-02-20 09:30:00	2016-02-22 08:00:00	2016-02-22 10:01:21	role3	
S	0	927	Homologacion por grupo de cursos	2016-02-21 18:17:02	2016-02-22 08:00:00	2016-02-22 10:01:47	role3	
S	0	883	Homologacion por grupo de cursos	2016-02-21 09:29:40	2016-02-22 08:00:00	2016-02-22 10:01:59	role3	
S	0	882	Homologacion por grupo de cursos	2016-02-21 09:30:17	2016-02-22 08:00:00	2016-02-22 10:02:02	role3	
S	0	894	Homologacion por grupo de cursos	2016-02-21 09:51:17	2016-02-22 08:00:00	2016-02-22 10:02:09	role3	
S	0	913	Homologacion por grupo de cursos	2016-02-21 15:05:23	2016-02-22 08:00:00	2016-02-22 10:02:13	role3	
S	0	918	Homologacion por grupo de cursos	2016-02-21 16:13:59	2016-02-22 08:00:00	2016-02-22 10:02:31	role3	
S	0	862	Homologacion por grupo de cursos	2016-02-20 14:03:22	2016-02-22 08:00:00	2016-02-22 10:03:00	role3	
S	0	931	Homologacion por grupo de cursos	2016-02-21 18:48:56	2016-02-22 08:00:00	2016-02-22 10:03:02	role3	
S	0	876	Homologacion por grupo de cursos	2016-02-20 18:15:45	2016-02-22 08:00:00	2016-02-22 10:03:11	role3	
S	0	897	Homologacion por grupo de cursos	2016-02-21 10:31:08	2016-02-22 08:00:00	2016-02-22 10:03:14	role3	
S	0	829	Homologacion por grupo de cursos	2016-02-20 09:06:53	2016-02-22 08:00:00	2016-02-22 10:03:25	role3	
S	0	853	Homologacion por grupo de cursos	2016-02-20 11:41:47	2016-02-22 08:00:00	2016-02-22 10:03:29	role3	
S	0	902	Homologacion por grupo de cursos	2016-02-21 12:21:27	2016-02-22 08:00:00	2016-02-22 10:03:34	role3	
S	0	878	Homologacion por grupo de cursos	2016-02-20 18:28:50	2016-02-22 08:00:00	2016-02-22 10:04:11	role3	
S	0	875	Homologacion por grupo de cursos	2016-02-20 18:12:42	2016-02-22 08:00:00	2016-02-22 10:04:18	role3	
S	0	922	Homologacion por grupo de cursos	2016-02-21 17:13:20	2016-02-22 08:00:00	2016-02-22 10:04:18	role3	
S	0	873	Homologacion por grupo de cursos	2016-02-20 16:53:02	2016-02-22 08:00:00	2016-02-22 10:05:12	role3	
S	0	917	Homologacion por grupo de cursos	2016-02-21 16:07:49	2016-02-22 08:00:00	2016-02-22 10:05:14	role3	
S	0	850	Homologacion por grupo de cursos	2016-02-20 10:32:34	2016-02-22 08:00:00	2016-02-22 10:05:25	role3	
S	0	885	Homologacion por grupo de cursos	2016-02-21 09:27:20	2016-02-22 08:00:00	2016-02-22 10:05:45	role3	
S	0	912	Homologacion por grupo de cursos	2016-02-21 14:34:23	2016-02-22 08:00:00	2016-02-22 10:05:46	role3	
S	0	886	Homologacion por grupo de cursos	2016-02-21 09:23:58	2016-02-22 08:00:00	2016-02-22 10:05:49	role3	
S	0	852	Homologacion por grupo de cursos	2016-02-20 11:24:27	2016-02-22 08:00:00	2016-02-22 10:05:53	role3	
S	0	893	Homologacion por grupo de cursos	2016-02-21 09:47:20	2016-02-22 08:00:00	2016-02-22 10:05:55	role3	
S	0	898	Homologacion por grupo de cursos	2016-02-21 10:44:48	2016-02-22 08:00:00	2016-02-22 10:06:10	role3	
S	0	919	Homologacion por grupo de cursos	2016-02-21 16:16:28	2016-02-22 08:00:00	2016-02-22 10:06:22	role3	
S	0	909	Homologacion por grupo de cursos	2016-02-21 14:08:12	2016-02-22 08:00:00	2016-02-22 10:07:24	role3	
S	0	950	Traer informacion estudiante - banner	2016-02-22 10:08:39	2016-02-22 10:08:39	2016-02-22 10:08:40	role0	
S	0	856	Homologacion por grupo de cursos	2016-02-20 13:03:07	2016-02-22 08:00:00	2016-02-22 10:10:51	role3	
S	0	899	Homologacion por grupo de cursos	2016-02-21 10:42:13	2016-02-22 08:00:00	2016-02-22 10:11:04	role3	
S	0	881	Homologacion por grupo de cursos	2016-02-21 09:07:06	2016-02-22 08:00:00	2016-02-22 10:11:11	role3	
S	0	866	Homologacion por grupo de cursos	2016-02-20 15:00:56	2016-02-22 08:00:00	2016-02-22 10:12:42	role3	
S	0	945	Validar solicitud	2016-02-22 09:45:14	2016-02-22 09:45:14	2016-02-22 10:18:19	role2	
S	0	950	Radicar Solicitud Homologacion	2016-02-22 10:08:40	2016-02-22 10:08:40	2016-02-22 10:20:11	role0	
S	0	911	Revisar curso	2016-02-21 14:24:54	2016-02-22 10:00:00	2016-02-22 10:20:16	role4	
S	0	879	Revisar curso	2016-02-20 18:54:21	2016-02-22 10:00:00	2016-02-22 10:20:30	role4	
S	0	832	Revisar curso	2016-02-20 09:30:00	2016-02-22 10:00:00	2016-02-22 10:22:48	role4	
S	0	878	Revisar curso	2016-02-20 18:28:50	2016-02-22 10:00:00	2016-02-22 10:23:04	role4	
S	0	902	Revisar curso	2016-02-21 12:21:27	2016-02-22 10:00:00	2016-02-22 10:23:32	role4	
S	0	897	Revisar curso	2016-02-21 10:31:08	2016-02-22 10:00:00	2016-02-22 10:23:53	role4	
S	0	909	Revisar curso	2016-02-21 14:08:12	2016-02-22 10:00:00	2016-02-22 10:23:56	role4	
S	0	917	Revisar curso	2016-02-21 16:07:49	2016-02-22 10:00:00	2016-02-22 10:24:01	role4	
S	0	944	Cancelar Solicitud	2016-02-22 09:27:45	2016-02-22 09:27:45	2016-02-22 10:24:15	role1	
S	0	944	Notificacion estudiante cancelacion soli	2016-02-22 10:24:15	2016-02-22 10:24:15	2016-02-22 10:24:16	role1	
S	0	849	Revisar curso	2016-02-20 10:38:03	2016-02-22 10:00:00	2016-02-22 10:24:35	role4	
S	0	893	Revisar curso	2016-02-21 09:47:20	2016-02-22 10:00:00	2016-02-22 10:24:58	role4	
S	0	829	Revisar curso	2016-02-20 09:06:53	2016-02-22 10:00:00	2016-02-22 10:25:07	role4	
S	0	886	Revisar curso	2016-02-21 09:23:58	2016-02-22 10:00:00	2016-02-22 10:26:02	role4	
S	0	898	Revisar curso	2016-02-21 10:44:48	2016-02-22 10:00:00	2016-02-22 10:26:05	role4	
S	0	836	Revisar curso	2016-02-20 09:30:39	2016-02-22 10:00:00	2016-02-22 10:26:17	role4	
S	0	931	Revisar curso	2016-02-21 18:48:56	2016-02-22 10:00:00	2016-02-22 10:26:23	role4	
S	0	943	Revisar curso	2016-02-22 09:35:03	2016-02-22 10:00:00	2016-02-22 10:26:50	role4	
S	0	867	Revisar curso	2016-02-20 15:18:04	2016-02-22 10:00:00	2016-02-22 10:27:20	role4	
S	0	914	Revisar curso	2016-02-21 15:12:00	2016-02-22 10:00:00	2016-02-22 10:28:27	role4	
S	0	912	Revisar curso	2016-02-21 14:34:23	2016-02-22 10:00:00	2016-02-22 10:28:58	role4	
S	0	885	Revisar curso	2016-02-21 09:27:20	2016-02-22 10:00:00	2016-02-22 10:29:12	role4	
S	0	855	Revisar curso	2016-02-20 13:08:55	2016-02-22 10:00:00	2016-02-22 10:29:14	role4	
S	0	929	Revisar curso	2016-02-21 18:24:58	2016-02-22 10:00:00	2016-02-22 10:29:46	role4	
S	0	881	Revisar curso	2016-02-21 09:07:06	2016-02-22 10:00:00	2016-02-22 10:30:09	role4	
S	0	930	Revisar curso	2016-02-21 18:30:59	2016-02-22 10:00:00	2016-02-22 10:30:29	role4	
S	0	925	Revisar curso	2016-02-21 17:56:21	2016-02-22 10:00:00	2016-02-22 10:30:43	role4	
S	0	894	Revisar curso	2016-02-21 09:51:17	2016-02-22 10:00:00	2016-02-22 10:31:06	role4	
S	0	869	Revisar curso	2016-02-20 16:07:40	2016-02-22 10:00:00	2016-02-22 10:31:33	role4	
S	0	932	Revisar curso	2016-02-21 18:48:31	2016-02-22 10:00:00	2016-02-22 10:32:51	role4	
S	0	924	Revisar curso	2016-02-21 17:53:54	2016-02-22 10:00:00	2016-02-22 10:33:33	role4	
S	0	926	Revisar curso	2016-02-21 17:53:21	2016-02-22 10:00:00	2016-02-22 10:34:59	role4	
S	0	843	Revisar curso	2016-02-20 09:28:04	2016-02-22 10:00:00	2016-02-22 10:35:28	role4	
S	0	951	Traer informacion estudiante - banner	2016-02-22 10:44:55	2016-02-22 10:44:55	2016-02-22 10:44:57	role0	
S	0	946	Cancelar Solicitud	2016-02-22 09:53:40	2016-02-22 09:53:40	2016-02-22 10:46:24	role1	
S	0	946	Notificacion estudiante cancelacion soli	2016-02-22 10:46:24	2016-02-22 10:46:24	2016-02-22 10:46:26	role1	
S	0	949	Cancelar Solicitud	2016-02-22 10:00:34	2016-02-22 10:00:34	2016-02-22 10:47:29	role1	
S	0	949	Notificacion estudiante cancelacion soli	2016-02-22 10:47:29	2016-02-22 10:47:29	2016-02-22 10:47:30	role1	
S	0	952	Traer informacion estudiante - banner	2016-02-22 10:48:05	2016-02-22 10:48:05	2016-02-22 10:48:06	role0	
S	0	947	Cancelar Solicitud	2016-02-22 09:53:54	2016-02-22 09:53:54	2016-02-22 10:49:52	role1	
S	0	947	Notificacion estudiante cancelacion soli	2016-02-22 10:49:52	2016-02-22 10:49:52	2016-02-22 10:49:53	role1	
S	0	948	Cancelar Solicitud	2016-02-22 09:52:10	2016-02-22 09:52:10	2016-02-22 10:50:25	role1	
S	0	948	Notificacion estudiante cancelacion soli	2016-02-22 10:50:25	2016-02-22 10:50:25	2016-02-22 10:50:26	role1	
S	0	951	Radicar Solicitud Homologacion	2016-02-22 10:44:57	2016-02-22 10:44:57	2016-02-22 10:54:41	role0	
S	0	952	Radicar Solicitud Homologacion	2016-02-22 10:48:06	2016-02-22 10:48:06	2016-02-22 10:57:40	role0	
S	0	953	Traer informacion estudiante - banner	2016-02-22 11:08:15	2016-02-22 11:08:15	2016-02-22 11:08:16	role0	
S	0	934	Homologacion por grupo de cursos	2016-02-22 09:09:05	2016-02-22 09:09:05	2016-02-22 11:11:16	role3	
S	0	953	Radicar Solicitud Homologacion	2016-02-22 11:08:16	2016-02-22 11:08:16	2016-02-22 11:12:19	role0	
S	0	954	Traer informacion estudiante - banner	2016-02-22 11:12:32	2016-02-22 11:12:32	2016-02-22 11:12:33	role0	
S	0	950	Cancelar Solicitud	2016-02-22 10:20:11	2016-02-22 10:20:11	2016-02-22 11:13:27	role1	
S	0	950	Notificacion estudiante cancelacion soli	2016-02-22 11:13:27	2016-02-22 11:13:27	2016-02-22 11:13:28	role1	
S	0	954	Radicar Solicitud Homologacion	2016-02-22 11:12:33	2016-02-22 11:12:33	2016-02-22 11:14:04	role0	
S	0	955	Traer informacion estudiante - banner	2016-02-22 11:15:18	2016-02-22 11:15:18	2016-02-22 11:15:19	role0	
S	0	956	Traer informacion estudiante - banner	2016-02-22 11:15:29	2016-02-22 11:15:29	2016-02-22 11:15:30	role0	
S	0	956	Radicar Solicitud Homologacion	2016-02-22 11:15:30	2016-02-22 11:15:30	2016-02-22 11:17:51	role0	
S	0	955	Radicar Solicitud Homologacion	2016-02-22 11:15:19	2016-02-22 11:15:19	2016-02-22 11:20:10	role0	
S	0	936	Homologacion por grupo de cursos	2016-02-22 09:27:58	2016-02-22 09:27:58	2016-02-22 11:24:24	role3	
S	0	957	Traer informacion estudiante - banner	2016-02-22 11:25:39	2016-02-22 11:25:39	2016-02-22 11:25:40	role0	
S	0	938	Homologacion por grupo de cursos	2016-02-22 09:28:06	2016-02-22 09:28:06	2016-02-22 11:26:05	role3	
S	0	937	Homologacion por grupo de cursos	2016-02-22 09:24:29	2016-02-22 09:24:29	2016-02-22 11:26:13	role3	
S	0	941	Homologacion por grupo de cursos	2016-02-22 09:31:26	2016-02-22 09:31:26	2016-02-22 11:27:12	role3	
S	0	943	Homologacion por grupo de cursos	2016-02-22 09:35:03	2016-02-22 09:35:03	2016-02-22 11:27:51	role3	
S	0	958	Traer informacion estudiante - banner	2016-02-22 11:32:46	2016-02-22 11:32:46	2016-02-22 11:32:47	role0	
S	0	940	Homologacion por grupo de cursos	2016-02-22 09:28:16	2016-02-22 09:28:16	2016-02-22 11:35:19	role3	
S	0	958	Radicar Solicitud Homologacion	2016-02-22 11:32:47	2016-02-22 11:32:47	2016-02-22 11:37:04	role0	
S	0	957	Radicar Solicitud Homologacion	2016-02-22 11:25:40	2016-02-22 11:25:40	2016-02-22 11:39:02	role0	
S	0	954	Validar solicitud	2016-02-22 11:14:04	2016-02-22 11:14:04	2016-02-22 11:41:06	role2	
S	0	956	Validar solicitud	2016-02-22 11:17:51	2016-02-22 11:17:51	2016-02-22 11:43:11	role2	
S	0	959	Traer informacion estudiante - banner	2016-02-22 11:46:22	2016-02-22 11:46:22	2016-02-22 11:46:23	role0	
S	0	955	Validar solicitud	2016-02-22 11:20:10	2016-02-22 11:20:10	2016-02-22 11:50:58	role2	
S	0	960	Traer informacion estudiante - banner	2016-02-22 11:53:26	2016-02-22 11:53:26	2016-02-22 11:53:28	role0	
S	0	951	Cancelar Solicitud	2016-02-22 10:54:41	2016-02-22 10:54:41	2016-02-22 11:54:19	role1	
S	0	951	Notificacion estudiante cancelacion soli	2016-02-22 11:54:19	2016-02-22 11:54:19	2016-02-22 11:54:20	role1	
S	0	959	Radicar Solicitud Homologacion	2016-02-22 11:46:23	2016-02-22 11:46:23	2016-02-22 11:54:57	role0	
S	0	952	Cancelar Solicitud	2016-02-22 10:57:40	2016-02-22 10:57:40	2016-02-22 11:55:29	role1	
S	0	952	Notificacion estudiante cancelacion soli	2016-02-22 11:55:29	2016-02-22 11:55:29	2016-02-22 11:55:30	role1	
S	0	960	Radicar Solicitud Homologacion	2016-02-22 11:53:28	2016-02-22 11:53:28	2016-02-22 12:02:26	role0	
S	0	954	Revisar curso	2016-02-22 11:41:06	2016-02-22 11:41:06	2016-02-22 12:05:21	role4	
S	0	956	Revisar curso	2016-02-22 11:43:11	2016-02-22 11:43:11	2016-02-22 12:05:59	role4	
S	0	961	Traer informacion estudiante - banner	2016-02-22 12:06:17	2016-02-22 12:06:17	2016-02-22 12:06:18	role0	
S	0	953	Cancelar Solicitud	2016-02-22 11:12:19	2016-02-22 11:12:19	2016-02-22 12:08:17	role1	
S	0	953	Notificacion estudiante cancelacion soli	2016-02-22 12:08:17	2016-02-22 12:08:17	2016-02-22 12:08:19	role1	
S	0	925	Evaluacion curso	2016-02-21 17:56:21	2016-02-22 11:00:00	2016-02-22 12:09:09	role5	
S	0	850	Evaluacion curso	2016-02-20 10:32:34	2016-02-22 11:00:00	2016-02-22 12:10:21	role5	
S	0	894	Evaluacion curso	2016-02-21 09:51:17	2016-02-22 11:00:00	2016-02-22 12:10:47	role5	
S	0	878	Evaluacion curso	2016-02-20 18:28:50	2016-02-22 11:00:00	2016-02-22 12:12:42	role5	
S	0	945	Evaluacion curso	2016-02-22 10:18:19	2016-02-22 11:00:00	2016-02-22 12:13:12	role5	
S	0	843	Evaluacion curso	2016-02-20 09:28:04	2016-02-22 11:00:00	2016-02-22 12:13:36	role5	
S	0	940	Evaluacion curso	2016-02-22 09:28:16	2016-02-22 11:00:00	2016-02-22 12:14:05	role5	
S	0	879	Evaluacion curso	2016-02-20 18:54:21	2016-02-22 11:00:00	2016-02-22 12:14:37	role5	
S	0	855	Evaluacion curso	2016-02-20 13:08:55	2016-02-22 11:00:00	2016-02-22 12:14:41	role5	
S	0	902	Evaluacion curso	2016-02-21 12:21:27	2016-02-22 11:00:00	2016-02-22 12:14:51	role5	
S	0	961	Radicar Solicitud Homologacion	2016-02-22 12:06:18	2016-02-22 12:06:18	2016-02-22 12:15:59	role0	
S	0	862	Evaluacion curso	2016-02-20 14:03:22	2016-02-22 11:00:00	2016-02-22 12:16:03	role5	
S	0	874	Evaluacion curso	2016-02-20 17:49:08	2016-02-22 11:00:00	2016-02-22 12:16:27	role5	
S	0	936	Evaluacion curso	2016-02-22 09:27:58	2016-02-22 11:00:00	2016-02-22 12:16:29	role5	
S	0	888	Evaluacion curso	2016-02-21 09:25:42	2016-02-22 11:00:00	2016-02-22 12:16:55	role5	
S	0	895	Evaluacion curso	2016-02-21 09:52:45	2016-02-22 11:00:00	2016-02-22 12:17:26	role5	
S	0	882	Evaluacion curso	2016-02-21 09:30:17	2016-02-22 11:00:00	2016-02-22 12:17:27	role5	
S	0	858	Evaluacion curso	2016-02-20 13:25:38	2016-02-22 11:00:00	2016-02-22 12:18:00	role5	
S	0	928	Evaluacion curso	2016-02-21 18:20:22	2016-02-22 11:00:00	2016-02-22 12:18:02	role5	
S	0	922	Evaluacion curso	2016-02-21 17:13:20	2016-02-22 11:00:00	2016-02-22 12:18:09	role5	
S	0	912	Evaluacion curso	2016-02-21 14:34:23	2016-02-22 11:00:00	2016-02-22 12:18:30	role5	
S	0	915	Evaluacion curso	2016-02-21 15:16:42	2016-02-22 11:00:00	2016-02-22 12:18:34	role5	
S	0	930	Evaluacion curso	2016-02-21 18:30:59	2016-02-22 11:00:00	2016-02-22 12:19:17	role5	
S	0	945	Homologacion por grupo de cursos	2016-02-22 10:18:19	2016-02-22 10:18:19	2016-02-22 12:19:35	role3	
S	0	860	Evaluacion curso	2016-02-20 13:52:23	2016-02-22 11:00:00	2016-02-22 12:19:54	role5	
S	0	917	Evaluacion curso	2016-02-21 16:07:49	2016-02-22 11:00:00	2016-02-22 12:19:55	role5	
S	0	853	Evaluacion curso	2016-02-20 11:41:47	2016-02-22 11:00:00	2016-02-22 12:20:31	role5	
S	0	938	Evaluacion curso	2016-02-22 09:28:06	2016-02-22 11:00:00	2016-02-22 12:20:41	role5	
S	0	931	Evaluacion curso	2016-02-21 18:48:56	2016-02-22 11:00:00	2016-02-22 12:20:55	role5	
S	0	943	Evaluacion curso	2016-02-22 09:35:03	2016-02-22 11:00:00	2016-02-22 12:21:35	role5	
S	0	924	Evaluacion curso	2016-02-21 17:53:54	2016-02-22 11:00:00	2016-02-22 12:21:48	role5	
S	0	851	Evaluacion curso	2016-02-20 11:19:03	2016-02-22 11:00:00	2016-02-22 12:22:08	role5	
S	0	937	Evaluacion curso	2016-02-22 09:24:29	2016-02-22 11:00:00	2016-02-22 12:22:09	role5	
S	0	903	Evaluacion curso	2016-02-21 13:31:53	2016-02-22 11:00:00	2016-02-22 12:22:41	role5	
S	0	849	Evaluacion curso	2016-02-20 10:38:03	2016-02-22 11:00:00	2016-02-22 12:25:07	role5	
S	0	962	Traer informacion estudiante - banner	2016-02-22 12:25:27	2016-02-22 12:25:27	2016-02-22 12:25:28	role0	
S	0	963	Traer informacion estudiante - banner	2016-02-22 12:26:15	2016-02-22 12:26:15	2016-02-22 12:26:16	role0	
S	0	963	Radicar Solicitud Homologacion	2016-02-22 12:26:16	2016-02-22 12:26:16	2016-02-22 12:30:25	role0	
S	0	962	Radicar Solicitud Homologacion	2016-02-22 12:25:28	2016-02-22 12:25:28	2016-02-22 12:30:45	role0	
S	0	957	Cancelar Solicitud	2016-02-22 11:39:02	2016-02-22 11:39:02	2016-02-22 12:32:25	role1	
S	0	957	Notificacion estudiante cancelacion soli	2016-02-22 12:32:25	2016-02-22 12:32:25	2016-02-22 12:32:26	role1	
S	0	964	Traer informacion estudiante - banner	2016-02-22 12:35:44	2016-02-22 12:35:44	2016-02-22 12:35:45	role0	
S	0	958	Cancelar Solicitud	2016-02-22 11:37:04	2016-02-22 11:37:04	2016-02-22 12:36:22	role1	
S	0	958	Notificacion estudiante cancelacion soli	2016-02-22 12:36:22	2016-02-22 12:36:22	2016-02-22 12:36:24	role1	
S	0	964	Radicar Solicitud Homologacion	2016-02-22 12:35:45	2016-02-22 12:35:45	2016-02-22 12:41:23	role0	
S	0	965	Traer informacion estudiante - banner	2016-02-22 12:44:00	2016-02-22 12:44:00	2016-02-22 12:44:01	role0	
S	0	961	Validar solicitud	2016-02-22 12:15:59	2016-02-22 12:15:59	2016-02-22 12:45:44	role2	
S	0	966	Traer informacion estudiante - banner	2016-02-22 12:46:52	2016-02-22 12:46:52	2016-02-22 12:46:53	role0	
S	0	965	Radicar Solicitud Homologacion	2016-02-22 12:44:01	2016-02-22 12:44:01	2016-02-22 12:47:48	role0	
S	0	959	Cancelar Solicitud	2016-02-22 11:54:57	2016-02-22 11:54:57	2016-02-22 12:49:03	role1	
S	0	959	Notificacion estudiante cancelacion soli	2016-02-22 12:49:03	2016-02-22 12:49:03	2016-02-22 12:49:04	role1	
S	0	966	Radicar Solicitud Homologacion	2016-02-22 12:46:53	2016-02-22 12:46:53	2016-02-22 12:50:10	role0	
S	0	967	Traer informacion estudiante - banner	2016-02-22 12:51:49	2016-02-22 12:51:49	2016-02-22 12:51:51	role0	
S	0	962	Validar solicitud	2016-02-22 12:30:45	2016-02-22 12:30:45	2016-02-22 12:52:26	role2	
S	0	968	Traer informacion estudiante - banner	2016-02-22 12:53:29	2016-02-22 12:53:29	2016-02-22 12:53:30	role0	
S	0	960	Cancelar Solicitud	2016-02-22 12:02:26	2016-02-22 12:02:26	2016-02-22 12:54:36	role1	
S	0	960	Notificacion estudiante cancelacion soli	2016-02-22 12:54:36	2016-02-22 12:54:36	2016-02-22 12:54:38	role1	
S	0	967	Radicar Solicitud Homologacion	2016-02-22 12:51:51	2016-02-22 12:51:51	2016-02-22 12:59:40	role0	
S	0	968	Radicar Solicitud Homologacion	2016-02-22 12:53:30	2016-02-22 12:53:30	2016-02-22 13:00:42	role0	
