Scenario	Replication	TokenId	Element	Arrived	Started	Completed	Resources
S	0	801	Traer informacion estudiante - banner	2016-02-11 19:01:34	2016-02-11 19:04:49	2016-02-11 19:04:50	resource0_1	
S	0	349	Validar solicitud	2016-02-05 16:04:34	2016-02-11 18:44:39	2016-02-11 19:05:22	resource2_1	
S	0	801	Radicar Solicitud Homologacion	2016-02-11 19:04:50	2016-02-11 19:04:50	2016-02-11 19:05:38	resource0_1	
S	0	802	Traer informacion estudiante - banner	2016-02-11 19:11:30	2016-02-11 19:11:30	2016-02-11 19:11:31	resource0_1	
S	0	679	Cancelar Solicitud	2016-02-10 09:12:31	2016-02-11 18:22:38	2016-02-11 19:15:27	resource1_1	
S	0	345	Evaluacion curso	2016-02-11 17:50:45	2016-02-11 17:50:45	2016-02-11 19:17:38	resource5_1	
S	0	802	Radicar Solicitud Homologacion	2016-02-11 19:11:31	2016-02-11 19:11:31	2016-02-11 19:20:21	resource0_1	
S	0	803	Traer informacion estudiante - banner	2016-02-11 19:15:38	2016-02-11 19:20:21	2016-02-11 19:20:22	resource0_1	
S	0	803	Radicar Solicitud Homologacion	2016-02-11 19:20:22	2016-02-11 19:20:22	2016-02-11 19:31:31	resource0_1	
S	0	804	Traer informacion estudiante - banner	2016-02-11 19:23:38	2016-02-11 19:31:31	2016-02-11 19:31:32	resource0_1	
S	0	350	Validar solicitud	2016-02-05 16:14:39	2016-02-11 19:05:22	2016-02-11 19:33:39	resource2_1	
S	0	804	Radicar Solicitud Homologacion	2016-02-11 19:31:32	2016-02-11 19:31:32	2016-02-11 19:41:38	resource0_1	
S	0	680	Cancelar Solicitud	2016-02-10 09:18:55	2016-02-11 18:38:38	2016-02-11 19:51:03	resource1_1	resource01_2	
S	0	580	Notificacion estudiante cancelacion soli	2016-02-10 09:48:01	2016-02-11 19:51:03	2016-02-11 19:51:04	resource1_1	
S	0	577	Notificacion estudiante cancelacion soli	2016-02-10 09:48:28	2016-02-11 19:51:04	2016-02-11 19:51:05	resource1_1	
S	0	805	Traer informacion estudiante - banner	2016-02-11 19:55:12	2016-02-11 19:55:12	2016-02-11 19:55:13	resource0_1	
S	0	805	Radicar Solicitud Homologacion	2016-02-11 19:55:13	2016-02-11 19:55:13	2016-02-11 19:59:55	resource0_1	
S	0	806	Traer informacion estudiante - banner	2016-02-11 19:56:28	2016-02-11 19:59:55	2016-02-11 19:59:56	resource0_1	
S	0	146	Homologacion por grupo de cursos	2016-02-05 12:23:54	2016-02-11 18:12:00	2016-02-12 02:15:58	resource3_1	resource012345_1	
S	0	351	Validar solicitud	2016-02-05 16:36:52	2016-02-11 19:33:39	2016-02-12 02:16:49	resource2_1	resource012345_1	
S	0	683	Cancelar Solicitud	2016-02-10 10:11:38	2016-02-11 19:51:05	2016-02-12 02:59:38	resource1_1	resource012345_1	
S	0	582	Notificacion estudiante cancelacion soli	2016-02-10 10:43:19	2016-02-12 04:00:00	2016-02-12 04:00:01	resource1_2	
S	0	584	Notificacion estudiante cancelacion soli	2016-02-10 11:17:42	2016-02-12 04:00:01	2016-02-12 04:00:02	resource1_2	
S	0	806	Radicar Solicitud Homologacion	2016-02-11 19:59:56	2016-02-11 19:59:56	2016-02-12 04:01:38	resource0_1	resource0_2	resource012345_1	
S	0	807	Traer informacion estudiante - banner	2016-02-11 20:02:07	2016-02-12 04:01:38	2016-02-12 04:01:39	resource0_2	
S	0	808	Traer informacion estudiante - banner	2016-02-11 20:02:48	2016-02-12 04:01:39	2016-02-12 04:01:41	resource0_2	
S	0	809	Traer informacion estudiante - banner	2016-02-11 20:47:17	2016-02-12 04:01:41	2016-02-12 04:01:42	resource0_2	
S	0	810	Traer informacion estudiante - banner	2016-02-12 03:06:02	2016-02-12 04:01:42	2016-02-12 04:01:43	resource0_2	
S	0	811	Traer informacion estudiante - banner	2016-02-12 03:41:05	2016-02-12 04:01:43	2016-02-12 04:01:44	resource0_2	
S	0	812	Traer informacion estudiante - banner	2016-02-12 03:48:49	2016-02-12 04:01:44	2016-02-12 04:01:45	resource0_2	
S	0	807	Radicar Solicitud Homologacion	2016-02-12 04:01:39	2016-02-12 04:01:45	2016-02-12 04:05:36	resource0_2	
S	0	808	Radicar Solicitud Homologacion	2016-02-12 04:01:41	2016-02-12 04:05:36	2016-02-12 04:14:27	resource0_2	
S	0	809	Radicar Solicitud Homologacion	2016-02-12 04:01:42	2016-02-12 04:14:27	2016-02-12 04:22:01	resource0_2	
S	0	810	Radicar Solicitud Homologacion	2016-02-12 04:01:43	2016-02-12 04:22:01	2016-02-12 04:31:52	resource0_2	
S	0	347	Evaluacion curso	2016-02-11 18:20:44	2016-02-11 19:17:38	2016-02-12 04:36:39	resource5_1	
S	0	811	Radicar Solicitud Homologacion	2016-02-12 04:01:44	2016-02-12 04:31:52	2016-02-12 04:37:54	resource0_2	
S	0	812	Radicar Solicitud Homologacion	2016-02-12 04:01:45	2016-02-12 04:37:54	2016-02-12 04:46:32	resource0_2	
S	0	813	Traer informacion estudiante - banner	2016-02-12 04:11:00	2016-02-12 04:46:32	2016-02-12 04:46:33	resource0_2	
S	0	814	Traer informacion estudiante - banner	2016-02-12 04:38:58	2016-02-12 04:46:33	2016-02-12 04:46:35	resource0_2	
S	0	685	Cancelar Solicitud	2016-02-10 11:19:25	2016-02-12 04:00:02	2016-02-12 04:47:46	resource1_2	
S	0	587	Notificacion estudiante cancelacion soli	2016-02-10 12:13:26	2016-02-12 04:47:46	2016-02-12 04:47:47	resource1_2	
S	0	813	Radicar Solicitud Homologacion	2016-02-12 04:46:33	2016-02-12 04:46:35	2016-02-12 04:51:32	resource0_2	
S	0	814	Radicar Solicitud Homologacion	2016-02-12 04:46:35	2016-02-12 04:51:32	2016-02-12 05:04:40	resource0_2	
S	0	815	Traer informacion estudiante - banner	2016-02-12 04:54:32	2016-02-12 05:04:40	2016-02-12 05:04:41	resource0_2	
S	0	816	Traer informacion estudiante - banner	2016-02-12 04:56:51	2016-02-12 05:04:41	2016-02-12 05:04:42	resource0_2	
S	0	817	Traer informacion estudiante - banner	2016-02-12 04:57:24	2016-02-12 05:04:42	2016-02-12 05:04:43	resource0_2	
S	0	815	Radicar Solicitud Homologacion	2016-02-12 05:04:41	2016-02-12 05:04:43	2016-02-12 05:11:58	resource0_2	
S	0	816	Radicar Solicitud Homologacion	2016-02-12 05:04:42	2016-02-12 05:11:58	2016-02-12 05:14:25	resource0_2	
S	0	817	Radicar Solicitud Homologacion	2016-02-12 05:04:43	2016-02-12 05:14:25	2016-02-12 05:23:15	resource0_2	
S	0	818	Traer informacion estudiante - banner	2016-02-12 05:10:21	2016-02-12 05:23:15	2016-02-12 05:23:16	resource0_2	
S	0	819	Traer informacion estudiante - banner	2016-02-12 05:15:12	2016-02-12 05:23:16	2016-02-12 05:23:18	resource0_2	
S	0	818	Radicar Solicitud Homologacion	2016-02-12 05:23:16	2016-02-12 05:23:18	2016-02-12 05:27:39	resource0_2	
S	0	690	Cancelar Solicitud	2016-02-10 12:45:24	2016-02-12 04:47:47	2016-02-12 05:39:53	resource1_2	
S	0	819	Radicar Solicitud Homologacion	2016-02-12 05:23:18	2016-02-12 05:27:39	2016-02-12 05:43:39	resource0_2	
S	0	820	Traer informacion estudiante - banner	2016-02-12 05:33:44	2016-02-12 05:43:39	2016-02-12 05:43:40	resource0_2	
S	0	820	Radicar Solicitud Homologacion	2016-02-12 05:43:40	2016-02-12 05:43:40	2016-02-12 05:55:06	resource0_2	
S	0	821	Traer informacion estudiante - banner	2016-02-12 05:54:56	2016-02-12 05:55:06	2016-02-12 05:55:07	resource0_2	
S	0	349	Evaluacion curso	2016-02-11 19:05:22	2016-02-12 04:36:39	2016-02-12 05:55:10	resource5_1	
S	0	821	Radicar Solicitud Homologacion	2016-02-12 05:55:07	2016-02-12 05:55:07	2016-02-12 05:58:49	resource0_2	
S	0	591	Notificacion estudiante cancelacion soli	2016-02-10 13:04:06	2016-02-12 06:00:00	2016-02-12 06:00:01	resource01_1	
S	0	691	Cancelar Solicitud	2016-02-10 12:55:08	2016-02-12 05:39:53	2016-02-12 06:31:38	resource1_2	
S	0	594	Notificacion estudiante cancelacion soli	2016-02-10 13:57:06	2016-02-12 06:31:38	2016-02-12 06:31:39	resource1_2	
S	0	822	Traer informacion estudiante - banner	2016-02-12 06:37:43	2016-02-12 06:37:43	2016-02-12 06:37:44	resource0_2	
S	0	822	Radicar Solicitud Homologacion	2016-02-12 06:37:44	2016-02-12 06:37:44	2016-02-12 06:46:45	resource0_2	
S	0	823	Traer informacion estudiante - banner	2016-02-12 06:43:00	2016-02-12 06:46:45	2016-02-12 06:46:46	resource0_2	
S	0	824	Traer informacion estudiante - banner	2016-02-12 06:43:11	2016-02-12 06:46:46	2016-02-12 06:46:48	resource0_2	
S	0	695	Cancelar Solicitud	2016-02-10 13:34:32	2016-02-12 06:00:01	2016-02-12 06:51:44	resource01_1	
S	0	823	Radicar Solicitud Homologacion	2016-02-12 06:46:46	2016-02-12 06:46:48	2016-02-12 06:55:23	resource0_2	
S	0	824	Radicar Solicitud Homologacion	2016-02-12 06:46:48	2016-02-12 06:55:23	2016-02-12 07:01:05	resource0_2	
S	0	698	Cancelar Solicitud	2016-02-10 14:20:25	2016-02-12 06:31:39	2016-02-12 07:25:17	resource1_2	
S	0	825	Traer informacion estudiante - banner	2016-02-12 07:31:25	2016-02-12 07:31:25	2016-02-12 07:31:26	resource0_2	
S	0	825	Radicar Solicitud Homologacion	2016-02-12 07:31:26	2016-02-12 07:31:26	2016-02-12 07:41:26	resource0_2	
S	0	826	Traer informacion estudiante - banner	2016-02-12 07:34:38	2016-02-12 07:41:26	2016-02-12 07:41:27	resource0_2	
S	0	827	Traer informacion estudiante - banner	2016-02-12 07:36:52	2016-02-12 07:41:27	2016-02-12 07:41:28	resource0_2	
S	0	699	Cancelar Solicitud	2016-02-10 14:27:46	2016-02-12 06:51:44	2016-02-12 07:43:58	resource01_1	
S	0	595	Notificacion estudiante cancelacion soli	2016-02-10 14:57:30	2016-02-12 07:43:58	2016-02-12 07:43:59	resource01_1	
S	0	826	Radicar Solicitud Homologacion	2016-02-12 07:41:27	2016-02-12 07:41:28	2016-02-12 07:48:27	resource0_2	
S	0	827	Radicar Solicitud Homologacion	2016-02-12 07:41:28	2016-02-12 07:48:27	2016-02-12 07:49:45	resource0_2	
S	0	828	Traer informacion estudiante - banner	2016-02-12 07:43:59	2016-02-12 07:49:45	2016-02-12 07:49:46	resource0_2	
S	0	828	Radicar Solicitud Homologacion	2016-02-12 07:49:46	2016-02-12 07:49:46	2016-02-12 07:53:44	resource0_2	
S	0	148	Homologacion por grupo de cursos	2016-02-05 12:54:46	2016-02-12 06:00:00	2016-02-12 07:59:04	resource23_1	
S	0	149	Homologacion por grupo de cursos	2016-02-05 13:21:50	2016-02-12 06:00:00	2016-02-12 08:06:37	resource34_2	
S	0	829	Traer informacion estudiante - banner	2016-02-12 08:12:26	2016-02-12 08:12:26	2016-02-12 08:12:28	resource0_2	
S	0	829	Radicar Solicitud Homologacion	2016-02-12 08:12:28	2016-02-12 08:12:28	2016-02-12 08:15:59	resource0_2	
S	0	702	Cancelar Solicitud	2016-02-10 14:45:34	2016-02-12 07:25:17	2016-02-12 08:19:52	resource1_2	
S	0	830	Traer informacion estudiante - banner	2016-02-12 08:35:47	2016-02-12 08:35:47	2016-02-12 08:35:48	resource0_2	
S	0	704	Cancelar Solicitud	2016-02-10 15:00:34	2016-02-12 07:43:59	2016-02-12 08:38:35	resource01_1	
S	0	599	Notificacion estudiante cancelacion soli	2016-02-10 15:45:02	2016-02-12 08:38:35	2016-02-12 08:38:36	resource01_1	
S	0	597	Notificacion estudiante cancelacion soli	2016-02-10 15:52:36	2016-02-12 08:38:36	2016-02-12 08:38:37	resource01_1	
S	0	830	Radicar Solicitud Homologacion	2016-02-12 08:35:48	2016-02-12 08:35:48	2016-02-12 08:44:40	resource0_2	
S	0	831	Traer informacion estudiante - banner	2016-02-12 08:49:14	2016-02-12 08:49:14	2016-02-12 08:49:16	resource0_2	
S	0	831	Radicar Solicitud Homologacion	2016-02-12 08:49:16	2016-02-12 08:49:16	2016-02-12 09:02:14	resource0_2	
S	0	706	Cancelar Solicitud	2016-02-10 15:28:25	2016-02-12 08:19:52	2016-02-12 09:12:56	resource1_2	
S	0	832	Traer informacion estudiante - banner	2016-02-12 09:13:39	2016-02-12 09:13:39	2016-02-12 09:13:40	resource0_2	
S	0	832	Radicar Solicitud Homologacion	2016-02-12 09:13:40	2016-02-12 09:13:40	2016-02-12 09:22:20	resource0_2	
S	0	708	Cancelar Solicitud	2016-02-10 15:57:35	2016-02-12 08:38:37	2016-02-12 09:35:08	resource01_1	
S	0	833	Traer informacion estudiante - banner	2016-02-12 09:51:17	2016-02-12 09:51:17	2016-02-12 09:51:18	resource0_2	
S	0	833	Radicar Solicitud Homologacion	2016-02-12 09:51:18	2016-02-12 09:51:18	2016-02-12 09:53:20	resource0_2	
S	0	834	Traer informacion estudiante - banner	2016-02-12 10:00:38	2016-02-12 10:00:38	2016-02-12 10:00:39	resource0_2	
S	0	834	Radicar Solicitud Homologacion	2016-02-12 10:00:39	2016-02-12 10:00:39	2016-02-12 10:02:19	resource0_2	
S	0	709	Cancelar Solicitud	2016-02-10 16:11:11	2016-02-12 09:12:56	2016-02-12 10:10:43	resource1_2	
S	0	835	Traer informacion estudiante - banner	2016-02-12 10:17:54	2016-02-12 10:17:54	2016-02-12 10:17:55	resource0_2	
S	0	835	Radicar Solicitud Homologacion	2016-02-12 10:17:55	2016-02-12 10:17:55	2016-02-12 10:32:16	resource0_2	
S	0	836	Traer informacion estudiante - banner	2016-02-12 10:32:50	2016-02-12 10:32:50	2016-02-12 10:32:51	resource0_2	
S	0	711	Cancelar Solicitud	2016-02-10 16:21:33	2016-02-12 09:35:08	2016-02-12 10:38:38	resource01_1	resource1_2	
S	0	602	Notificacion estudiante cancelacion soli	2016-02-10 16:39:22	2016-02-12 10:38:38	2016-02-12 10:38:39	resource1_2	
S	0	603	Notificacion estudiante cancelacion soli	2016-02-10 16:47:34	2016-02-12 10:38:39	2016-02-12 10:38:40	resource1_2	
S	0	836	Radicar Solicitud Homologacion	2016-02-12 10:32:51	2016-02-12 10:32:51	2016-02-12 10:39:53	resource0_2	
S	0	837	Traer informacion estudiante - banner	2016-02-12 10:40:08	2016-02-12 10:40:08	2016-02-12 10:40:09	resource0_2	
S	0	837	Radicar Solicitud Homologacion	2016-02-12 10:40:09	2016-02-12 10:40:09	2016-02-12 10:51:20	resource0_2	
S	0	838	Traer informacion estudiante - banner	2016-02-12 10:43:33	2016-02-12 10:51:20	2016-02-12 10:51:21	resource0_2	
S	0	838	Radicar Solicitud Homologacion	2016-02-12 10:51:21	2016-02-12 10:51:21	2016-02-12 10:56:57	resource0_2	
S	0	839	Traer informacion estudiante - banner	2016-02-12 11:13:52	2016-02-12 11:13:52	2016-02-12 11:13:53	resource0_2	
S	0	839	Radicar Solicitud Homologacion	2016-02-12 11:13:53	2016-02-12 11:13:53	2016-02-12 11:20:00	resource0_2	
S	0	840	Traer informacion estudiante - banner	2016-02-12 11:29:05	2016-02-12 11:29:05	2016-02-12 11:29:06	resource0_2	
S	0	840	Radicar Solicitud Homologacion	2016-02-12 11:29:06	2016-02-12 11:29:06	2016-02-12 11:37:01	resource0_2	
S	0	714	Cancelar Solicitud	2016-02-10 16:55:32	2016-02-12 10:38:40	2016-02-12 11:37:27	resource1_2	
S	0	605	Notificacion estudiante cancelacion soli	2016-02-10 17:31:00	2016-02-12 11:37:27	2016-02-12 11:37:28	resource1_2	
S	0	607	Notificacion estudiante cancelacion soli	2016-02-10 17:39:53	2016-02-12 11:37:28	2016-02-12 11:37:30	resource1_2	
S	0	841	Traer informacion estudiante - banner	2016-02-12 11:40:08	2016-02-12 11:40:08	2016-02-12 11:40:09	resource0_2	
S	0	841	Radicar Solicitud Homologacion	2016-02-12 11:40:09	2016-02-12 11:40:09	2016-02-12 11:40:43	resource0_2	
S	0	151	Homologacion por grupo de cursos	2016-02-05 13:47:45	2016-02-12 07:59:04	2016-02-12 12:03:04	resource3_1	resource23_1	
S	0	842	Traer informacion estudiante - banner	2016-02-12 12:09:12	2016-02-12 12:09:12	2016-02-12 12:09:13	resource0_1	
S	0	152	Homologacion por grupo de cursos	2016-02-05 14:22:53	2016-02-12 08:06:37	2016-02-12 12:09:37	resource3_1	resource34_2	
S	0	351	Revisar curso	2016-02-12 02:16:49	2016-02-12 12:00:00	2016-02-12 12:23:58	resource4_1	
S	0	842	Radicar Solicitud Homologacion	2016-02-12 12:09:13	2016-02-12 12:09:13	2016-02-12 12:24:28	resource0_1	
S	0	843	Traer informacion estudiante - banner	2016-02-12 12:19:48	2016-02-12 12:24:28	2016-02-12 12:24:29	resource0_1	
S	0	844	Traer informacion estudiante - banner	2016-02-12 12:24:22	2016-02-12 12:24:29	2016-02-12 12:24:30	resource0_1	
S	0	352	Validar solicitud	2016-02-05 16:40:35	2016-02-12 12:00:00	2016-02-12 12:27:56	resource2_1	
S	0	843	Radicar Solicitud Homologacion	2016-02-12 12:24:29	2016-02-12 12:24:30	2016-02-12 12:29:13	resource0_1	
S	0	844	Radicar Solicitud Homologacion	2016-02-12 12:24:30	2016-02-12 12:29:13	2016-02-12 12:31:54	resource0_1	
S	0	845	Traer informacion estudiante - banner	2016-02-12 12:34:01	2016-02-12 12:34:01	2016-02-12 12:34:03	resource0_1	
S	0	716	Cancelar Solicitud	2016-02-10 17:59:14	2016-02-12 11:37:30	2016-02-12 12:35:13	resource1_1	resource1_2	
S	0	609	Notificacion estudiante cancelacion soli	2016-02-10 18:24:48	2016-02-12 12:35:13	2016-02-12 12:35:14	resource1_1	
S	0	610	Notificacion estudiante cancelacion soli	2016-02-10 18:37:58	2016-02-12 12:35:14	2016-02-12 12:35:15	resource1_1	
S	0	845	Radicar Solicitud Homologacion	2016-02-12 12:34:03	2016-02-12 12:34:03	2016-02-12 12:41:42	resource0_1	
S	0	353	Validar solicitud	2016-02-05 16:45:38	2016-02-12 12:27:56	2016-02-12 12:52:11	resource2_1	
S	0	846	Traer informacion estudiante - banner	2016-02-12 12:53:23	2016-02-12 12:53:23	2016-02-12 12:53:24	resource0_1	
S	0	846	Radicar Solicitud Homologacion	2016-02-12 12:53:24	2016-02-12 12:53:24	2016-02-12 13:01:43	resource0_1	
S	0	847	Traer informacion estudiante - banner	2016-02-12 12:57:34	2016-02-12 13:01:43	2016-02-12 13:01:44	resource0_1	
S	0	847	Radicar Solicitud Homologacion	2016-02-12 13:01:44	2016-02-12 13:01:44	2016-02-12 13:07:41	resource0_1	
S	0	353	Revisar curso	2016-02-12 12:52:11	2016-02-12 12:52:11	2016-02-12 13:12:42	resource4_1	
S	0	848	Traer informacion estudiante - banner	2016-02-12 13:17:08	2016-02-12 13:17:08	2016-02-12 13:17:09	resource0_1	
S	0	354	Validar solicitud	2016-02-05 16:47:58	2016-02-12 12:52:11	2016-02-12 13:19:46	resource2_1	
S	0	848	Radicar Solicitud Homologacion	2016-02-12 13:17:09	2016-02-12 13:17:09	2016-02-12 13:28:55	resource0_1	
S	0	849	Traer informacion estudiante - banner	2016-02-12 13:17:25	2016-02-12 13:28:55	2016-02-12 13:28:57	resource0_1	
S	0	850	Traer informacion estudiante - banner	2016-02-12 13:26:25	2016-02-12 13:28:57	2016-02-12 13:28:58	resource0_1	
S	0	718	Cancelar Solicitud	2016-02-10 19:13:41	2016-02-12 12:35:15	2016-02-12 13:30:17	resource1_1	
S	0	620	Notificacion estudiante cancelacion soli	2016-02-10 19:23:28	2016-02-12 13:30:17	2016-02-12 13:30:18	resource1_1	
S	0	617	Notificacion estudiante cancelacion soli	2016-02-10 19:43:53	2016-02-12 13:30:18	2016-02-12 13:30:19	resource1_1	
S	0	622	Notificacion estudiante cancelacion soli	2016-02-11 02:59:29	2016-02-12 13:30:19	2016-02-12 13:30:21	resource1_1	
S	0	849	Radicar Solicitud Homologacion	2016-02-12 13:28:57	2016-02-12 13:28:58	2016-02-12 13:34:21	resource0_1	
S	0	850	Radicar Solicitud Homologacion	2016-02-12 13:28:58	2016-02-12 13:34:21	2016-02-12 13:39:28	resource0_1	
S	0	851	Traer informacion estudiante - banner	2016-02-12 13:29:26	2016-02-12 13:39:28	2016-02-12 13:39:29	resource0_1	
S	0	354	Revisar curso	2016-02-12 13:19:46	2016-02-12 13:19:46	2016-02-12 13:40:19	resource4_1	
S	0	355	Validar solicitud	2016-02-05 17:03:40	2016-02-12 13:19:46	2016-02-12 13:48:07	resource2_1	
S	0	851	Radicar Solicitud Homologacion	2016-02-12 13:39:29	2016-02-12 13:39:29	2016-02-12 13:48:07	resource0_1	
S	0	852	Traer informacion estudiante - banner	2016-02-12 13:46:17	2016-02-12 13:48:07	2016-02-12 13:48:08	resource0_1	
S	0	852	Radicar Solicitud Homologacion	2016-02-12 13:48:08	2016-02-12 13:48:08	2016-02-12 13:48:30	resource0_1	
S	0	853	Traer informacion estudiante - banner	2016-02-12 13:48:45	2016-02-12 13:48:45	2016-02-12 13:48:46	resource0_1	
S	0	853	Radicar Solicitud Homologacion	2016-02-12 13:48:46	2016-02-12 13:48:46	2016-02-12 13:56:16	resource0_1	
S	0	154	Homologacion por grupo de cursos	2016-02-05 14:54:43	2016-02-12 12:09:37	2016-02-12 14:04:32	resource3_1	
S	0	355	Revisar curso	2016-02-12 13:48:07	2016-02-12 13:48:07	2016-02-12 14:10:33	resource4_1	
S	0	854	Traer informacion estudiante - banner	2016-02-12 14:13:14	2016-02-12 14:13:14	2016-02-12 14:13:15	resource0_1	
S	0	357	Validar solicitud	2016-02-05 17:32:01	2016-02-12 13:48:07	2016-02-12 14:16:17	resource2_1	
S	0	854	Radicar Solicitud Homologacion	2016-02-12 14:13:15	2016-02-12 14:13:15	2016-02-12 14:20:16	resource0_1	
S	0	721	Cancelar Solicitud	2016-02-11 04:09:46	2016-02-12 13:30:21	2016-02-12 14:21:47	resource1_1	
S	0	855	Traer informacion estudiante - banner	2016-02-12 14:38:01	2016-02-12 14:38:01	2016-02-12 14:38:02	resource0_1	
S	0	358	Validar solicitud	2016-02-05 17:39:12	2016-02-12 14:16:17	2016-02-12 14:41:56	resource2_1	
S	0	855	Radicar Solicitud Homologacion	2016-02-12 14:38:02	2016-02-12 14:38:02	2016-02-12 14:42:37	resource0_1	
S	0	856	Traer informacion estudiante - banner	2016-02-12 14:53:45	2016-02-12 14:53:45	2016-02-12 14:53:46	resource0_1	
S	0	856	Radicar Solicitud Homologacion	2016-02-12 14:53:46	2016-02-12 14:53:46	2016-02-12 14:54:17	resource0_1	
S	0	857	Traer informacion estudiante - banner	2016-02-12 15:02:39	2016-02-12 15:02:39	2016-02-12 15:02:40	resource0_1	
S	0	857	Radicar Solicitud Homologacion	2016-02-12 15:02:40	2016-02-12 15:02:40	2016-02-12 15:06:33	resource0_1	
S	0	361	Validar solicitud	2016-02-05 18:03:18	2016-02-12 14:41:56	2016-02-12 15:08:05	resource2_1	
S	0	858	Traer informacion estudiante - banner	2016-02-12 15:10:45	2016-02-12 15:10:45	2016-02-12 15:10:47	resource0_1	
S	0	355	Evaluacion curso	2016-02-12 13:48:07	2016-02-12 13:48:07	2016-02-12 15:11:38	resource5_1	
S	0	858	Radicar Solicitud Homologacion	2016-02-12 15:10:47	2016-02-12 15:10:47	2016-02-12 15:15:46	resource0_1	
S	0	859	Traer informacion estudiante - banner	2016-02-12 15:18:02	2016-02-12 15:18:02	2016-02-12 15:18:03	resource0_1	
S	0	859	Radicar Solicitud Homologacion	2016-02-12 15:18:03	2016-02-12 15:18:03	2016-02-12 15:23:32	resource0_1	
S	0	723	Cancelar Solicitud	2016-02-11 04:15:28	2016-02-12 14:21:47	2016-02-12 15:24:00	resource1_1	
S	0	623	Notificacion estudiante cancelacion soli	2016-02-11 04:54:31	2016-02-12 15:24:00	2016-02-12 15:24:02	resource1_1	
S	0	361	Revisar curso	2016-02-12 15:08:05	2016-02-12 15:08:05	2016-02-12 15:29:04	resource4_1	
S	0	860	Traer informacion estudiante - banner	2016-02-12 15:32:32	2016-02-12 15:32:32	2016-02-12 15:32:33	resource0_1	
S	0	364	Validar solicitud	2016-02-05 18:25:04	2016-02-12 15:08:05	2016-02-12 15:37:46	resource2_1	
S	0	860	Radicar Solicitud Homologacion	2016-02-12 15:32:33	2016-02-12 15:32:33	2016-02-12 15:39:49	resource0_1	
S	0	861	Traer informacion estudiante - banner	2016-02-12 15:46:22	2016-02-12 15:46:22	2016-02-12 15:46:23	resource0_1	
S	0	861	Radicar Solicitud Homologacion	2016-02-12 15:46:23	2016-02-12 15:46:23	2016-02-12 15:51:25	resource0_1	
S	0	726	Cancelar Solicitud	2016-02-11 04:40:30	2016-02-12 15:00:00	2016-02-12 15:52:37	resource01_2	
S	0	155	Homologacion por grupo de cursos	2016-02-05 15:27:02	2016-02-12 14:04:32	2016-02-12 16:03:00	resource3_1	
S	0	365	Validar solicitud	2016-02-06 04:08:32	2016-02-12 15:37:46	2016-02-12 16:03:29	resource2_1	
S	0	862	Traer informacion estudiante - banner	2016-02-12 16:10:56	2016-02-12 16:10:56	2016-02-12 16:10:58	resource0_1	
S	0	862	Radicar Solicitud Homologacion	2016-02-12 16:10:58	2016-02-12 16:10:58	2016-02-12 16:19:14	resource0_1	
S	0	863	Traer informacion estudiante - banner	2016-02-12 16:18:47	2016-02-12 16:19:14	2016-02-12 16:19:15	resource0_1	
S	0	734	Cancelar Solicitud	2016-02-11 05:24:02	2016-02-12 15:24:02	2016-02-12 16:22:05	resource1_1	
S	0	625	Notificacion estudiante cancelacion soli	2016-02-11 05:51:58	2016-02-12 16:22:05	2016-02-12 16:22:06	resource1_1	
S	0	863	Radicar Solicitud Homologacion	2016-02-12 16:19:15	2016-02-12 16:19:15	2016-02-12 16:26:05	resource0_1	
S	0	864	Traer informacion estudiante - banner	2016-02-12 16:22:06	2016-02-12 16:26:05	2016-02-12 16:26:06	resource0_1	
S	0	865	Traer informacion estudiante - banner	2016-02-12 16:22:15	2016-02-12 16:26:06	2016-02-12 16:26:07	resource0_1	
S	0	866	Traer informacion estudiante - banner	2016-02-12 16:25:15	2016-02-12 16:26:07	2016-02-12 16:26:09	resource0_1	
S	0	361	Evaluacion curso	2016-02-12 15:08:05	2016-02-12 15:11:38	2016-02-12 16:31:58	resource5_1	
S	0	366	Validar solicitud	2016-02-06 04:10:28	2016-02-12 16:03:29	2016-02-12 16:33:11	resource2_1	
S	0	864	Radicar Solicitud Homologacion	2016-02-12 16:26:06	2016-02-12 16:26:09	2016-02-12 16:33:50	resource0_1	
S	0	865	Radicar Solicitud Homologacion	2016-02-12 16:26:07	2016-02-12 16:33:50	2016-02-12 16:41:52	resource0_1	
S	0	735	Cancelar Solicitud	2016-02-11 05:28:19	2016-02-12 15:52:37	2016-02-12 16:46:11	resource01_2	
S	0	866	Radicar Solicitud Homologacion	2016-02-12 16:26:09	2016-02-12 16:41:52	2016-02-12 16:51:02	resource0_1	
S	0	867	Traer informacion estudiante - banner	2016-02-12 16:35:34	2016-02-12 16:51:02	2016-02-12 16:51:03	resource0_1	
S	0	366	Revisar curso	2016-02-12 16:33:11	2016-02-12 16:33:11	2016-02-12 16:53:35	resource4_1	
S	0	867	Radicar Solicitud Homologacion	2016-02-12 16:51:03	2016-02-12 16:51:03	2016-02-12 16:56:20	resource0_1	
S	0	868	Traer informacion estudiante - banner	2016-02-12 16:54:47	2016-02-12 16:56:20	2016-02-12 16:56:21	resource0_1	
S	0	868	Radicar Solicitud Homologacion	2016-02-12 16:56:21	2016-02-12 16:56:21	2016-02-12 16:59:58	resource0_1	
S	0	367	Validar solicitud	2016-02-06 04:12:04	2016-02-12 16:33:11	2016-02-12 17:02:53	resource2_1	
